urlid,URL,Label, Source IP, Source Port, Destination IP, Destination Port, Timestamp,Results
10.42.0.1-10.42.0.42-53-10349-17,business-law.lawyers.com/business-formation/Limited-Liability-Partnership.html,no cyber attack,10.42.0.151,60379,172.217.10.142,443,2022-06-10T21:15:46,0
172.217.11.42-10.42.0.42-443-51810-6,business.avn.com/articles/gay/Ty-Lattimore-Releases-Third-Title-in-Gay-Gonzo-Series-401422.html,no cyber attack,10.42.0.211,42524,31.13.80.52,443,2022-06-10T20:39:41,0
10.42.0.211-23.206.162.129-39557-80-6,business.avn.com/articles/video/Adult-Producers-Contribute-to-Henri-Pachard-Cancer-Fund-53679.html,no cyber attack,10.42.0.211,40741,104.93.172.160,443,2022-06-10T20:30:57,0
183.79.250.251-10.42.0.151-443-57795-6,business.avn.com/articles/video/Reason-Magazine-Interviews-John-Stagliano-54338.html,no cyber attack,10.42.0.151,52953,123.125.29.220,80,2022-06-10T19:27:13,0
172.217.10.10-10.42.0.151-443-60661-6,business.avn.com/articles/video/VCX-Pledges-Taboo-American-Style-Profits-to-Pachard-Cancer-Fund-53221.html,no cyber attack,10.42.0.211,42465,52.84.26.207,443,2022-06-10T19:17:00,0
10.42.0.211-64.71.142.110-51251-80-6,business.barringtonchamber.com/list/Member/carlisle-leslie-roberts-barrington.htm,no cyber attack,10.42.0.211,39495,172.217.11.34,443,2022-06-10T17:17:48,0
10.42.0.211-58.63.236.212-45632-443-6,business.bt.com/,no cyber attack,10.42.0.151,37785,52.84.145.243,443,2022-06-10T17:14:50,0
10.42.0.211-69.147.82.60-59565-443-6,business.catawbachamber.org/list/Member/hickory-furniture-mart-hickory.htm,no cyber attack,10.42.0.151,47658,183.79.249.252,443,2022-06-10T17:12:49,0
172.217.6.227-10.42.0.42-80-53285-6,business.checksunlimited.com/,no cyber attack,10.42.0.211,48948,52.84.29.154,443,2022-06-10T17:10:11,0
10.42.0.211-54.239.17.113-41022-443-6,business.computer4u.in.th/,no cyber attack,8.6.0.1,0,8.0.6.4,0,2022-06-10T17:09:04,0
10.42.0.211-104.244.43.163-58414-443-6,business.ezinemark.com/andy-patterson-31dbe0faa6c.html,no cyber attack,10.42.0.211,52003,175.100.207.233,80,2022-06-10T17:07:41,0
172.217.10.234-10.42.0.151-443-51058-6,business.ezinemark.com/cher-wang-wang-s-business-community-continue-to-play-the-legendary-father-cher-wang-wang-31e80e16d3e.html,no cyber attack,10.42.0.151,39217,64.71.142.110,443,2022-06-10T17:05:08,0
172.217.10.98-10.42.0.151-443-48181-6,business.ezinemark.com/saturday-night-live-tv-show-sketches-of-the-1990s-sports-wrist-watch-manufacturer-31dbf31ab8e.html,no cyber attack,10.42.0.211,34690,50.18.174.184,443,2022-06-10T17:01:08,0
10.42.0.211-10.42.0.1-58130-53-17,business.financialpost.com/2011/01/13/john-molson-wins-jeux-du-commerce/,no cyber attack,172.217.10.10,443,10.42.0.151,58740,2022-06-10T16:56:14,0
10.42.0.151-123.125.29.220-53046-80-6,business.financialpost.com/2011/02/22/borden-ladner-gervais-expands-ip-practice/,no cyber attack,10.42.0.211,37842,64.71.142.124,443,2022-06-10T16:49:14,0
203.130.53.126-10.42.0.211-80-48804-6,business.financialpost.com/2011/02/23/chris-diamond-of-heenan-blaikie-on-the-canada-consumer-product-safety-act/,no cyber attack,10.42.0.151,14609,10.42.0.1,53,2022-06-10T16:12:13,0
10.42.0.211-64.71.142.96-45746-443-6,business.financialpost.com/2011/04/21/michael-wilson-is-new-chair-of-c-d-howe-institutes-international-economic-policy-council/,no cyber attack,10.42.0.42,51422,192.229.173.173,80,2022-06-10T16:02:52,0
10.42.0.211-54.192.36.247-49231-443-6,business.financialpost.com/2011/04/27/analysis-ogilvy-renault-merger-may-set-new-trend/,no cyber attack,10.42.0.211,33922,10.42.0.1,53,2022-06-10T15:55:55,0
10.42.0.211-64.71.142.110-60197-443-6,business.financialpost.com/2011/05/02/venn-law-lawyers-join-mccarthy-tetrault-llp/,no cyber attack,10.42.0.211,56589,121.12.98.64,80,2022-06-10T15:36:17,0
151.101.117.140-10.42.0.211-443-45531-6,business.financialpost.com/2011/05/13/justices-binnie-and-charron-to-retire-from-supreme-court/,no cyber attack,104.193.88.109,80,10.42.0.211,53971,2022-06-10T15:15:25,0
10.42.0.211-10.42.0.1-52514-53-17,business.financialpost.com/2011/05/25/national-bank-financial-to-buy-wellington-west-source/,no cyber attack,113.108.216.233,80,10.42.0.211,47394,2022-06-10T15:10:22,0
172.217.6.202-10.42.0.211-443-49160-6,business.financialpost.com/2011/05/31/intact-to-buy-axa-canada-for-2-6-billion/,no cyber attack,104.47.151.128,443,10.42.0.211,41815,2022-06-10T15:01:47,0
10.42.0.151-52.84.134.181-58240-443-6,business.financialpost.com/2011/05/31/osisko-proof-that-canadian-mining-industry-works/,no cyber attack,10.42.0.211,53745,58.63.236.212,443,2022-06-10T13:22:59,0
203.205.158.60-10.42.0.42-80-58919-6,business.financialpost.com/2011/06/01/ogilvy-renault-joins-norton-rose-loses-a-partner-to-blg/,no cyber attack,10.42.0.211,54397,119.146.74.33,443,2022-06-10T13:13:42,0
10.42.0.211-104.254.66.16-56354-80-6,business.financialpost.com/2011/06/01/u-s-government-sets-route-1s-path/,no cyber attack,10.42.0.151,40433,172.217.12.142,443,2022-06-10T12:23:53,0
175.100.207.233-10.42.0.42-80-54198-6,business.financialpost.com/2011/06/08/p3-breakthroughs-for-university-of-montreal-hospital/,no cyber attack,10.42.0.211,47181,64.71.142.96,443,2022-06-10T12:20:01,0
182.22.67.102-10.42.0.211-443-57059-6,business.financialpost.com/2011/07/04/sun-life-announces-retirement-of-ceo/,no cyber attack,10.42.0.151,45170,172.217.10.42,443,2022-06-10T12:07:49,0
172.217.6.206-10.42.0.42-443-38640-6,business.financialpost.com/2011/07/04/sun-lifes-stewart-retiring/,no cyber attack,10.42.0.42,42326,216.58.219.238,443,2022-06-10T04:20:58,0
10.42.0.42-58.63.236.212-50450-443-6,business.financialpost.com/2011/07/18/wellington-west-president-exits-after-national-deal/,no cyber attack,31.13.80.5,443,10.42.0.151,34975,2022-06-10T03:31:07,0
172.217.10.238-10.42.0.151-443-35540-6,business.financialpost.com/2011/10/13/borden-ladner-has-close-cut/,no cyber attack,10.42.0.211,59867,172.217.8.4,443,2022-06-10T02:43:06,0
180.149.136.247-10.42.0.211-80-50686-6,business.financialpost.com/2011/10/13/eu-trade-deal-vital-for-canada-c-d-howe/,no cyber attack,10.42.0.151,53998,172.217.11.46,443,2022-06-10T02:31:06,0
157.240.2.35-10.42.0.211-443-47200-6,business.financialpost.com/2011/11/01/lots-happening-at-fraser-milner/,no cyber attack,10.42.0.42,35043,10.42.0.1,53,2022-06-10T02:29:27,0
172.217.3.102-10.42.0.211-443-41727-6,business.financialpost.com/2011/11/02/standard-life-canada-posts-stronger-results/,no cyber attack,10.42.0.42,57418,172.217.6.202,443,2022-06-10T01:19:17,0
203.205.158.63-10.42.0.151-80-36742-6,business.financialpost.com/2011/11/11/dla-piper-nixes-fraser-milner-merger/,no cyber attack,10.42.0.151,52531,172.217.3.110,443,2022-06-10T01:15:45,0
10.42.0.151-31.13.71.1-57733-443-6,business.financialpost.com/2011/11/16/qa-tara-hunt-2/,no cyber attack,174.35.73.111,80,10.42.0.211,36575,2022-06-10T00:43:07,0
157.240.18.36-10.42.0.211-443-54595-6,business.financialpost.com/tag/bank-of-montreal/,no cyber attack,10.42.0.42,36998,198.105.244.11,80,2022-06-09T23:53:31,0
10.42.0.151-10.42.0.1-36720-53-17,business.financialpost.com/tag/rbc-capital-markets/,no cyber attack,10.42.0.151,54798,111.206.25.159,80,2022-06-09T23:17:02,0
10.42.0.151-72.21.206.141-36649-443-6,business.fiu.edu/,no cyber attack,10.42.0.211,56693,220.243.219.55,80,2022-06-09T22:38:31,0
10.42.0.151-10.42.0.1-50277-53-17,business.fullerton.edu/,no cyber attack,10.42.0.211,43167,50.18.123.207,443,2022-06-09T21:49:50,0
151.101.21.140-10.42.0.211-443-33377-6,business.highbeam.com/1065/article-1G1-123853442/thomas-hart-benton-working-composition,no cyber attack,10.42.0.151,60454,66.198.24.243,80,2022-06-09T21:27:49,0
10.42.0.151-10.42.0.1-20297-53-17,business.highbeam.com/136948/article-1G1-13640942/central-vermont-exgrand-trunk-western-gp38acs,no cyber attack,10.42.0.151,56736,10.42.0.1,53,2022-06-09T21:15:11,0
10.42.0.211-10.42.0.1-9300-53-17,business.highbeam.com/138317/article-1G1-193453798/has-my-union-done-me-screen-actors-guild-american-federation,no cyber attack,10.42.0.42,28458,10.42.0.1,53,2022-06-09T20:40:43,0
172.217.12.202-10.42.0.211-443-44417-6,business.highbeam.com/409712/article-1G1-134380205/overview-california-enterprise-zone-credits-chris-micheli,no cyber attack,10.42.0.42,44532,121.12.98.78,80,2022-06-09T20:40:32,0
172.217.11.3-10.42.0.151-443-52237-6,business.highbeam.com/411760/article-1G1-76004592/south-korea-orders-more-grc512-tactical-radios-cmc,no cyber attack,10.42.0.42,47864,31.13.80.5,443,2022-06-09T19:57:17,0
172.217.6.206-10.42.0.151-443-52840-6,business.highbeam.com/4341/article-1G1-187562289/all-sudden-m-biker-chick-m-trash-he-ran-other-way-while,no cyber attack,10.42.0.42,57430,23.194.110.93,443,2022-06-09T19:26:49,0
172.217.3.99-10.42.0.151-443-45950-6,business.highbeam.com/4341/article-1G1-80206678/twisted-and-irresistible,no cyber attack,10.42.0.151,51076,59.38.112.48,80,2022-06-09T19:23:27,0
180.149.136.194-10.42.0.211-80-57339-6,business.highbeam.com/477/article-1G1-134249109/lgh-young-gun-ian-parkinson-has-taken-over-chief-executive,no cyber attack,10.42.0.211,56649,202.77.129.150,80,2022-06-09T19:04:46,0
172.217.10.110-10.42.0.211-443-53532-6,business.highbeam.com/542/article-1G1-133644729/hydro-quebec,no cyber attack,10.42.0.151,42736,172.217.10.110,443,2022-06-09T18:27:53,0
10.42.0.211-23.194.182.157-51608-443-6,business.highbeam.com/603/article-1G1-8926584/setting-record-straight-hymer-internalization-theory,no cyber attack,10.42.0.151,55627,10.42.0.1,53,2022-06-09T18:24:58,0
182.22.24.124-10.42.0.211-443-33062-6,business.highbeam.com/company-profiles/info/1199891/china-man-made-fiber-corp,no cyber attack,10.42.0.211,35154,52.94.232.33,443,2022-06-09T18:22:21,0
10.42.0.211-104.119.40.238-35625-443-6,business.highbeam.com/company-profiles/info/1199986/lcy-chemical-corp,no cyber attack,10.42.0.211,47370,172.217.10.42,443,2022-06-09T17:56:36,0
180.76.176.11-10.42.0.211-80-56151-6,business.highbeam.com/company-profiles/info/1224910/adeline-records,no cyber attack,10.42.0.42,1576,10.42.0.1,53,2022-06-09T17:50:44,0
172.217.3.110-10.42.0.151-443-44989-6,business.highbeam.com/company-profiles/info/1291841/rolf-c-hagen-inc,no cyber attack,10.42.0.151,37329,157.240.18.10,443,2022-06-09T16:06:43,0
10.42.0.211-10.42.0.1-59595-53-17,business.highbeam.com/company-profiles/info/1304700/apc-wireless,no cyber attack,10.42.0.42,52383,106.39.169.66,443,2022-06-09T15:45:10,0
10.42.0.151-10.42.0.1-62080-53-17,business.highbeam.com/company-profiles/info/1316364/abitibi-consolidated-company-of-canada,no cyber attack,10.42.0.211,36225,172.217.10.110,443,2022-06-09T15:00:41,0
172.217.5.227-10.42.0.151-80-52601-6,business.highbeam.com/company-profiles/info/1347261/saputo-inc,no cyber attack,10.42.0.211,53258,69.147.64.33,443,2022-06-09T14:41:12,0
10.42.0.211-10.42.0.1-5236-53-17,business.highbeam.com/company-profiles/info/1349818/ace-aviation-holdings-inc,no cyber attack,10.42.0.151,35574,172.217.10.110,443,2022-06-09T12:29:24,0
10.42.0.211-10.42.0.1-31211-53-17,business.highbeam.com/company-profiles/info/274092/questar-assessment-inc,no cyber attack,10.42.0.42,47149,104.192.110.245,443,2022-06-09T12:21:48,0
172.217.7.196-10.42.0.151-443-42131-6,business.highbeam.com/company-profiles/info/739088/tembec-industries-inc,no cyber attack,10.42.0.151,35241,10.42.0.1,53,2022-06-09T12:11:55,0
183.79.250.251-10.42.0.151-443-35993-6,business.highbeam.com/company-profiles/info/950294/pennar-industries-ltd,no cyber attack,10.42.0.211,54015,174.129.32.117,443,2022-06-09T02:41:12,0
239.255.255.250-10.42.0.151-1900-57437-17,business.highbeam.com/company-profiles/info/c1994645/abitibibowater-inc,no cyber attack,183.79.249.252,443,10.42.0.42,39982,2022-06-09T01:49:25,0
10.42.0.211-66.198.24.243-57410-80-6,business.highbeam.com/company-profiles/info/c3503706/canal-vie,no cyber attack,10.42.0.211,58376,172.217.12.174,443,2022-06-09T01:46:03,0
172.217.3.106-10.42.0.42-443-40846-6,business.highbeam.com/company-profiles/info/c3647672/raymond-chabot-inc,no cyber attack,10.42.0.211,51328,184.72.248.107,443,2022-06-09T01:01:27,0
208.185.50.65-10.42.0.211-443-40195-6,business.highbeam.com/industry-reports/business/management-consulting,no cyber attack,10.42.0.151,53029,169.53.71.251,5222,2022-06-09T01:00:03,0
172.217.11.2-10.42.0.211-443-37220-6,business.highbeam.com/industry-reports/equipment/motor-vehicles-passenger-car-bodies,no cyber attack,10.42.0.151,48955,23.199.25.36,80,2022-06-09T00:56:58,0
10.42.0.211-103.7.30.118-57944-80-6,business.highbeam.com/industry-reports/finance/credit-unions-not-federally-chartered,no cyber attack,10.42.0.151,56486,47.88.68.21,443,2022-06-09T00:54:44,0
10.42.0.211-10.42.0.1-27667-53-17,business.illinois.edu/,no cyber attack,10.42.0.151,50471,23.194.108.102,443,2022-06-09T00:49:22,0
10.42.0.151-10.42.0.1-21502-53-17,business.ingdirect.com/products/ofb_savings.asp?s=Savings,no cyber attack,10.42.0.211,2630,10.42.0.1,53,2022-06-09T00:49:01,0
10.42.0.211-64.71.142.96-45731-80-6,business.intuit.com/boorah-restaurants/CA/oakdale/ferrareses-deli-restaurant/7E86D11CC3.html,no cyber attack,10.42.0.42,15084,10.42.0.1,53,2022-06-08T21:22:36,0
172.217.10.131-10.42.0.211-443-48406-6,business.intuit.com/boorah-restaurants/CA/san-diego/petrinis/2C6B87136F.html,no cyber attack,172.217.12.170,443,10.42.0.211,45936,2022-06-08T21:13:44,0
10.42.0.151-52.84.134.181-58239-443-6,business.intuit.com/boorah-restaurants/MO/kansas-city/fiorellas-jack-stack-barbecue/89E6F33D11.html,no cyber attack,23.192.4.224,80,10.42.0.42,34397,2022-06-08T20:27:28,0
10.42.0.151-23.206.193.4-36573-80-6,business.intuit.com/boorah-restaurants/MO/kansas-city/jack-stack-fiorellas-barbecue/14DF58E24F.html,no cyber attack,10.42.0.211,41852,64.71.142.124,443,2022-06-08T20:03:31,0
10.42.0.211-64.71.142.110-41778-443-6,business.intuit.com/boorah-restaurants/NY/beacon/isuma-japanese-restaurant/F10C39BB91.html,no cyber attack,10.42.0.151,34572,69.147.82.61,443,2022-06-08T19:14:36,0
10.42.0.151-104.244.43.195-40155-443-6,business.intuit.com/boorah-restaurants/PA/pittsburgh/grandview-saloon/14CF597DCA.html,no cyber attack,10.42.0.211,36834,119.146.74.34,80,2022-06-08T18:41:33,0
172.217.10.238-10.42.0.42-443-56763-6,business.intuit.com/boorah-restaurants/TX/corsicana/russell-stover-candies-outlet-store/47DFF66C84.html,no cyber attack,10.42.0.151,55235,172.217.10.227,443,2022-06-08T17:54:05,0
10.42.0.211-64.71.142.95-53762-443-6,business.kellysearch.com/,no cyber attack,10.42.0.211,54577,54.192.38.236,443,2022-06-08T17:24:37,0
10.42.0.211-10.42.0.1-30249-53-17,business.kellysearch.com/profile/technology+evaluation+centers+inc./ca/quebec/montreal/h3c+1l5/901812699,no cyber attack,10.42.0.211,41161,104.88.89.135,443,2022-06-08T16:42:18,0
180.149.136.247-10.42.0.211-80-59415-6,business.macu.com/,no cyber attack,10.42.0.211,37272,120.76.223.181,83,2022-06-08T15:39:48,0
10.42.0.151-108.174.11.1-39779-443-6,business.mapsofindia.com/insurance/birla-sun-life-financial-services.html,no cyber attack,10.42.0.42,44299,23.217.155.120,80,2022-06-08T15:21:53,0
180.149.136.194-10.42.0.42-80-39367-6,business.missouri.edu/,no cyber attack,10.42.0.211,36060,10.42.0.1,53,2022-06-08T12:50:13,0
10.42.0.211-10.42.0.1-37485-53-17,business.mtroyal.ca/aviation/,no cyber attack,10.42.0.211,54404,174.35.73.97,80,2022-06-08T12:44:26,0
8.8.8.8-10.42.0.211-53-44564-17,business.nd.edu/,no cyber attack,10.42.0.211,35289,202.77.129.150,80,2022-06-08T12:14:32,0
172.217.6.206-10.42.0.151-443-45028-6,business.ohio.gov/,no cyber attack,172.217.12.131,443,10.42.0.151,37845,2022-06-08T12:13:39,0
172.217.6.206-10.42.0.42-443-58124-6,business.queensu.ca/centres/crl/responsible_leadership_summit/index.php,no cyber attack,10.42.0.42,54214,118.123.114.134,80,2022-06-08T12:11:52,0
172.217.11.3-10.42.0.211-80-58091-6,business.rediff.com/report/2009/sep/02/sebi-bars-austral-coke-from-raising-capital.htm,no cyber attack,10.42.0.42,49994,10.42.0.1,53,2022-06-08T12:10:17,0
10.42.0.151-106.39.169.66-45237-80-6,business.rice.edu/,no cyber attack,10.42.0.211,14939,10.42.0.1,53,2022-06-08T12:08:55,0
10.42.0.211-95.213.11.133-35732-80-6,business.rutgers.edu/,no cyber attack,203.205.158.62,80,10.42.0.211,40664,2022-06-08T12:00:55,0
10.42.0.211-10.42.0.1-53942-53-17,business.shop.ebay.com/,no cyber attack,10.42.0.211,46024,23.219.23.166,80,2022-06-08T11:52:13,0
192.229.173.173-10.42.0.42-443-55320-6,business.techwhack.com/3669-xiamen-airlines/,no cyber attack,64.71.142.124,80,10.42.0.151,45666,2022-06-08T11:45:33,0
10.42.0.211-10.42.0.1-19711-53-17,business.telus.com/fr_CA/content/demos/Collaboration/Training-Rooms-Flash/training-room.html,no cyber attack,10.42.0.42,34211,123.125.115.190,80,2022-06-08T11:43:19,0
10.42.0.151-23.194.181.192-55809-443-6,business.transworld.net/20034/news/former-quiksilver-president-bernard-mariette-takes-the-helm-of-orage-and-lole/,no cyber attack,10.42.0.211,18684,10.42.0.1,53,2022-06-08T04:14:26,0
198.11.188.75-10.42.0.211-443-45885-6,business.transworld.net/21965/features/executive-insight-bernard-mariette/,no cyber attack,10.42.0.151,49723,10.42.0.1,53,2022-06-08T03:59:25,0
172.217.11.35-10.42.0.151-443-39644-6,business.transworld.net/75861/news/arnette-releases-signature-line-with-del-the-funky-homosapien/,no cyber attack,10.42.0.42,59618,10.42.0.1,53,2022-06-08T03:57:38,0
10.42.0.211-54.235.136.174-36792-443-6,business.uc.edu/,no cyber attack,31.13.73.7,443,10.42.0.151,54070,2022-06-08T03:48:18,0
10.42.0.151-10.42.0.1-52014-53-17,business.und.edu/,no cyber attack,10.42.0.211,57856,217.10.138.216,80,2022-06-08T03:39:37,0
10.42.0.211-59.38.112.48-34266-443-6,business.utah.gov/news/articles/utah-lures-adobe-california/,no cyber attack,10.42.0.42,55660,216.58.219.238,443,2022-06-08T03:32:02,0
202.77.129.161-10.42.0.211-80-48856-6,business.utsa.edu/,no cyber attack,10.42.0.151,39503,172.217.11.35,443,2022-06-08T03:21:44,0
10.42.0.211-10.42.0.1-10862-53-17,business.vermonttoday.com/burlington+vt/fanny+allen+memorial+school+of+practical+nursing.zq.html,no cyber attack,10.42.0.211,44733,220.243.235.201,80,2022-06-08T03:18:26,0
10.42.0.211-106.39.162.36-50140-80-6,business.vermonttoday.com/fletcher+allen+health+care+radiology+fanny+allen+campus+radiology+fanny+allen+campus.9.113459217p.home.html,no cyber attack,10.42.0.151,41538,192.229.173.173,443,2022-06-08T03:12:29,0
239.255.255.250-10.42.0.1-1900-35826-17,business.waketech.edu/,no cyber attack,10.42.0.211,38652,103.7.30.118,80,2022-06-08T03:07:12,0
10.42.0.151-52.94.232.33-41263-443-6,business.wfu.edu/,no cyber attack,10.42.0.211,46183,192.229.173.173,443,2022-06-08T02:49:18,0
172.217.9.234-10.42.0.42-443-36668-6,business.zibb.com/trademark/cja/29690329,no cyber attack,10.42.0.211,59346,180.149.136.247,80,2022-06-08T02:42:29,0
10.42.0.42-47.93.76.169-47223-80-6,businesscenter.jdpower.com/Events.aspx?f=/jdpacontent/corpcomm/Events/AutoInternetRoundtable/AutomotiveInternetRoundtable_Speakers.htm,no cyber attack,172.217.6.194,443,10.42.0.151,51277,2022-06-08T02:41:38,0
172.217.10.110-10.42.0.151-443-38017-6,businessconsultingfirms.org/,no cyber attack,10.42.0.211,54073,203.130.53.126,80,2022-06-08T02:40:47,0
169.45.214.248-10.42.0.151-5222-56112-6,businessdirectory.bizjournals.com/atlanta/advertising_and_marketing/3209265/quebecor-world-inc.html,no cyber attack,10.42.0.211,35686,203.205.151.47,80,2022-06-08T02:39:26,0
172.217.11.14-10.42.0.211-443-44615-6,businessfamilies.wordpress.com/,no cyber attack,10.42.0.42,4438,10.42.0.1,53,2022-06-08T02:37:16,0
10.42.0.211-104.192.108.27-42241-80-6,businessfinder.al.com/3817694/Phillips-and-Riley-Funeral-Home-Montgomery-AL,no cyber attack,10.42.0.151,33485,217.69.136.176,443,2022-06-08T02:36:00,0
10.42.0.211-52.71.229.141-53237-443-6,businessfinder.al.com/840890/Americas-First-Federal-Credit-Union-Birmingham-AL,no cyber attack,10.42.0.211,6567,10.42.0.1,53,2022-06-08T02:34:40,0
203.130.53.126-10.42.0.151-80-53625-6,businessfinder.al.com/964611/Claude-Moore-Jeweler-Mobile-AL,no cyber attack,10.42.0.211,48689,180.149.136.247,80,2022-06-08T02:33:46,0
172.217.3.110-10.42.0.151-443-50648-6,businessfinder.al.com/978616/Don-Riley-Heating-and-Air-Conditioning-Phenix-City-AL,no cyber attack,175.100.207.233,443,10.42.0.42,52266,2022-06-08T02:31:46,0
216.58.219.238-10.42.0.151-443-33828-6,businessfinder.cleveland.com/1000332/Worldcolor-Oberlin-OH,no cyber attack,10.42.0.211,48847,173.194.66.156,443,2022-06-08T02:30:39,0
162.208.22.39-10.42.0.42-443-55492-6,businessfinder.cleveland.com/1001333/Bugs-Bennett-Pest-Control-Chardon-OH,no cyber attack,182.22.25.124,443,10.42.0.151,56819,2022-06-08T02:29:59,0
10.42.0.211-103.235.46.39-51712-80-6,businessfinder.cleveland.com/1013729/Ohio-Lottery-Commission-Cleveland-OH,no cyber attack,10.42.0.211,58551,10.42.0.1,53,2022-06-08T02:28:33,0
10.42.0.1-10.42.0.42-53-9296-17,businessfinder.cleveland.com/7262224/Wfgf-Fm-Froggy-93-Lima-OH,no cyber attack,10.42.0.42,39111,64.71.142.124,80,2022-06-08T02:27:12,0
10.42.0.151-31.13.71.3-43168-443-6,businessfinder.masslive.com/4890083/Edmunds-Lapierre-Opticians-Springfield-MA,no cyber attack,10.42.0.211,54333,66.198.178.50,443,2022-06-08T02:26:14,0
10.42.0.211-10.42.0.1-62089-53-17,businessfinder.mlive.com/1474370/Calvary-Christian-Reformed-Church-of-Lowell-Lowell-MI,no cyber attack,10.42.0.42,39910,10.42.0.1,53,2022-06-08T01:58:12,0
10.42.0.211-66.198.24.243-46984-80-6,businessfinder.mlive.com/1474373/Lowell-First-United-Methodist-Church-Preschool-Lowell-MI,no cyber attack,10.42.0.151,13525,10.42.0.1,53,2022-06-08T01:51:43,0
